Max_Length,Max_Weight,Input_Length,Input_Weight,Next_Fit,First_Fit,Best_Fit_W_W,Best_Fit_W_L
6.1855564,277.15067, [27.259312|27.32027|29.76424|29.824375|32.879707|33.03546|33.32301|33.57864|34.55409|36.60623], [410.54257|280.39188|40.68108|149.6702|159.73761|514.23114|494.07187|279.87262|503.25323|518.5274],1,10,10,10
36.940544,478.4662, [27.556343|29.129757|32.663414|32.796577|33.31954|33.712173|34.541824|34.626804|35.58836|36.31633], [350.6798|482.46725|215.32721|399.44757|231.3344|121.59202|156.03835|168.10905|293.00223|157.5072],1,10,10,10
31.45631,261.94257, [26.954224|27.159637|29.251074|30.072405|30.741783|31.59313|33.423965|33.747707|34.554405|36.172955], [222.36964|255.19147|383.46695|222.02629|359.00192|324.75113|245.0064|120.40265|358.75766|233.92001],1,10,10,10
30.959538,214.62888, [29.45206|30.319193|30.49037|30.546474|31.005758|33.43083|34.181065|34.706345|35.19847|36.31197], [232.51085|402.7924|255.76689|318.0639|263.69174|522.42426|344.64603|216.00304|490.1776|528.9487],1,10,10,10
39.751076,507.0385, [26.267025|26.490196|26.53389|26.671242|29.752184|32.140804|32.433907|33.147316|35.366474|36.54278], [76.52999|34.513134|484.02356|378.6002|150.66177|186.23718|120.84971|385.68753|157.5243|51.435417],2,10,10,10
11.2460575,471.17368, [26.395044|26.437263|26.47327|28.40228|30.256985|30.397783|31.899677|33.251392|33.85428|36.743073], [323.42007|330.40527|156.10194|123.65294|61.77887|347.97537|31.558363|178.44969|408.4425|178.6035],1,10,10,10
23.057318,111.10948, [26.252258|26.87354|27.926105|28.634613|29.08528|30.64112|31.789312|32.123913|35.193176|36.21844], [500.71436|155.4704|372.0068|446.53592|526.7287|241.3088|342.74026|172.97873|481.64825|434.8228],1,10,10,10
28.79538,406.03317, [27.683502|28.665941|29.70995|30.140587|30.419275|31.358639|33.09035|33.161594|33.728992|34.941536], [475.44308|187.9757|398.1624|439.30066|172.9818|453.19476|419.5165|169.59262|326.96555|516.80316],1,10,10,10
40.14748,278.89648, [26.198404|26.283527|26.406597|26.588377|28.904861|31.2978|31.77926|32.48179|33.640633|36.21503], [77.49052|364.0991|265.56363|304.16595|306.1553|73.71713|138.9238|500.03857|260.6169|490.0406],1,10,10,10
25.551779,201.451, [26.621181|27.29713|28.800274|29.92138|32.47417|32.736248|33.190464|36.30632|36.47543|36.8818], [315.31598|243.44406|50.675953|412.87924|59.69847|507.15744|157.84064|416.71613|175.64597|510.87717],1,10,10,10
39.505882,230.77533, [28.941263|31.043577|31.36781|31.62262|33.326077|33.86333|35.01541|35.268353|35.600967|36.587692], [261.61478|282.69925|393.5785|271.4673|37.53232|295.1888|154.48544|71.004845|236.77036|144.02951],2,10,10,10
9.18889,201.0134, [26.623602|27.868315|28.572815|29.337954|30.062002|31.562977|32.341785|33.822826|33.83423|35.104156], [100.59805|277.5255|509.934|355.7665|160.35017|283.74402|54.72324|109.75779|514.32965|250.17398],1,10,10,10
27.597845,526.89954, [28.236149|28.533468|29.3768|29.48026|30.69446|31.346771|33.299545|33.373463|34.592545|35.993713], [134.39798|357.0234|118.551926|400.87866|201.99527|504.00177|316.34564|513.842|313.5892|93.102936],1,10,10,10
37.709118,270.38455, [27.626358|28.651382|28.77148|29.378925|29.387098|29.56379|32.878662|34.825558|35.140556|35.784187], [398.92532|158.18048|303.9981|244.36131|302.48123|171.15791|130.95836|424.22702|432.8297|326.9635],1,10,10,10
