Max_Length,Max_Weight,Input_Length,Input_Weight,Next_Fit,First_Fit,Best_Fit_W_L,Best_Fit_W_W
43.84516, 526.06775, [29.10025|28.799622|36.187374|26.069717|28.821518|28.212408|34.67595|36.60774|28.761414|35.527924], [98.341034|347.75858|528.3612|480.44058|494.61038|433.4632|146.5805|382.20624|235.07515|437.23196], 1,10,10,10
34.681744, 149.46654, [35.36205|30.049366|29.891277|35.882854|28.452108|35.743153|26.03238|34.227737|27.250286|32.385456], [384.92444|409.06027|296.13568|259.59103|237.52179|462.35373|375.44046|331.8935|462.72635|442.55115], 1,10,10,10
6.094491, 520.8266, [26.558264|36.25612|26.346792|26.685299|35.005257|28.724453|32.098694|34.33388|27.962559|27.176767], [128.06136|105.17001|428.77548|156.30357|397.6914|318.5041|45.4559|133.84956|262.55005|389.31616], 1,10,10,10
33.711315, 214.75624, [32.112846|34.755455|35.476803|33.98139|33.137196|30.603037|27.00865|31.415192|28.841488|29.580734], [429.65198|519.3341|305.1723|515.6682|287.44403|416.48584|485.94434|529.2711|494.06946|139.80803], 1,10,10,10
14.686479, 138.9687, [27.787827|32.7622|26.394577|29.833239|33.447067|30.026382|29.851662|31.706503|29.87643|26.59392], [213.6848|30.08837|288.69876|309.3813|354.0021|467.78|327.55435|83.02191|206.8441|385.48022], 1,10,10,10
14.423595, 149.26363, [27.264786|30.82585|33.500614|30.602726|28.571789|30.643883|29.219112|31.870567|36.217377|36.41841], [138.85448|392.73926|284.94882|275.4888|105.86822|483.38794|55.116802|313.70932|385.86053|252.81287], 1,10,10,10
28.96177, 145.82776, [28.587572|32.722557|31.298193|27.518204|26.652124|31.06037|28.19005|35.737404|26.434107|30.603983], [404.06833|188.27611|438.7401|408.58704|52.25332|52.930286|291.12958|399.0655|304.8394|196.95607], 1,10,10,10
7.854156, 339.05148, [27.638344|27.677368|27.815895|31.293041|36.617077|33.36032|29.279707|27.750786|26.414959|29.127106], [465.73044|123.89024|302.14932|252.97598|328.89615|96.230354|82.35349|32.173714|272.67178|178.20152], 1,10,10,10
22.404325, 271.16632, [36.13512|33.976765|36.76645|31.21353|27.383045|31.482908|26.180784|26.093117|27.128624|28.548927], [460.14774|256.03745|286.11578|367.68152|107.46164|35.274075|94.83749|237.03142|343.34082|361.92093], 1,10,10,10
8.012676, 115.714584, [34.467106|33.19766|30.038012|26.962973|33.73125|27.861155|26.071922|35.36797|30.037148|26.20919], [341.53073|40.58244|226.08498|413.835|294.52722|339.9643|359.35492|369.9218|231.29333|37.311615], 1,10,10,10
31.636055, 215.95764, [30.82793|35.600365|35.251118|36.128017|35.146885|27.07927|26.82596|29.666464|33.215385|34.300934], [50.47735|501.59622|126.40975|155.34685|134.85666|274.36063|79.62879|99.83611|398.47836|161.74571], 1,10,10,10
16.136602, 481.65222, [30.823399|27.192669|27.569292|34.091404|33.064365|31.615765|35.30088|33.859833|36.521137|30.677692], [123.55924|189.7223|124.06977|455.91263|307.03293|364.03214|82.43021|285.05493|505.7547|66.67577], 1,10,10,10
22.917328, 72.30523, [35.479256|36.131996|31.324362|33.929573|29.25604|32.36843|28.170975|29.404005|27.993374|31.494804], [58.385036|303.11673|206.43794|220.21365|345.56375|442.71063|344.15244|450.0602|319.35892|211.39804], 1,10,10,10
35.727604, 175.74136, [31.769083|26.882038|32.61255|27.659073|27.47127|28.272146|26.789297|27.249874|29.50899|30.231312], [335.9157|522.0271|159.70125|175.34094|114.689064|46.877464|259.46597|189.3614|187.80386|519.8071], 1,10,10,10
30.153334, 62.057816, [35.538837|28.847029|28.591227|30.696024|29.026173|30.670345|29.653355|28.889309|26.780056|30.809404], [56.65455|521.3826|448.44986|359.39325|357.39172|508.04855|484.24213|231.02313|416.30792|363.92764], 1,10,10,10
37.967056, 192.32487, [31.592087|32.36712|27.71893|32.769444|36.962337|32.763294|35.16515|31.97483|34.65556|29.282513], [245.84653|344.88904|41.36657|76.340836|452.53787|157.94981|239.85992|82.67419|366.41876|265.11493], 1,10,10,10
16.68568, 257.53842, [33.491276|30.345737|26.545612|34.651688|28.439001|36.58613|29.97857|36.501286|29.238863|30.837593], [88.89079|262.18222|83.78555|270.36484|196.82906|128.13873|207.97447|137.34552|266.34567|66.55593], 1,10,10,10
9.999953, 176.71037, [32.05063|26.596956|28.492815|28.405455|32.45443|34.050465|30.959364|27.479515|34.332863|35.416733], [429.6093|112.502686|348.72507|295.283|37.925938|349.8838|213.68124|429.4673|243.02818|428.0556], 1,10,10,10
31.897097, 61.759598, [33.974747|33.027664|33.43333|35.192467|26.268595|36.176746|30.24564|27.442389|29.670214|36.450336], [158.81009|465.0728|282.3332|476.4593|446.97015|497.74594|319.04474|482.88467|261.6942|304.0811], 1,10,10,10
34.85287, 163.25243, [27.514992|35.11432|28.059847|34.918297|28.433584|30.139973|34.394394|32.65764|29.22031|30.680046], [51.1408|456.15295|59.19271|244.91556|495.97705|251.61197|197.12537|194.51036|262.5662|393.98383], 1,10,10,10
33.027454, 206.54526, [36.458546|32.98383|27.247393|34.80297|35.247032|30.116951|29.888111|32.56339|33.73549|34.583122], [373.62866|169.41869|153.7039|130.66655|228.55591|459.2416|322.8101|444.6947|439.10223|377.0913], 1,10,10,10
9.991537, 172.5593, [34.270653|31.77705|30.793863|33.647953|27.29616|36.454437|31.315535|34.752384|30.706781|27.068277], [198.54562|80.45136|372.57227|318.576|162.91853|203.34357|497.97958|246.08914|245.2734|407.6234], 1,10,10,10
16.054888, 342.12097, [26.520212|28.45465|33.44847|31.725824|31.32865|28.748682|34.245033|26.699453|28.847998|35.05151], [439.4962|443.40875|342.95523|405.07233|181.61717|135.97174|184.29541|207.52336|312.61356|530.85535], 1,10,10,10
16.97134, 406.43018, [36.026833|32.719242|30.594395|29.535328|34.69676|27.24007|29.7939|28.82157|33.373165|27.722319], [139.49393|232.29501|361.93442|526.7055|318.28238|325.60718|320.30994|168.58136|515.2926|180.62488], 1,10,10,10
14.282501, 515.96985, [32.871243|34.27387|33.877464|33.656612|32.501778|32.26188|27.231762|28.176594|27.135836|29.337643], [207.54063|86.16822|170.95409|166.90332|278.36057|311.69095|477.7471|134.31192|327.0847|250.72911], 1,10,10,10
6.5937824, 80.78489, [32.861176|28.04244|27.70852|30.70197|35.19892|29.44837|29.913471|33.019764|31.573177|36.622566], [460.03168|331.40057|252.66139|111.07864|305.44846|127.91679|101.91625|56.054256|450.58392|37.318356], 1,10,10,10
8.457371, 363.08038, [27.29516|32.64754|36.607426|29.30707|28.892727|26.190613|30.642065|36.248215|28.458784|26.280691], [192.55127|74.07961|89.07175|97.92612|265.92807|432.14978|398.95493|81.211815|174.28162|528.4803], 1,10,10,10
6.4035654, 372.10004, [27.423824|33.10878|28.6993|28.745739|28.898735|28.443695|34.144173|35.753426|29.285402|36.01965], [31.065887|200.43958|524.2136|442.84958|70.78722|227.074|303.28284|414.01923|341.50555|50.50636], 1,10,10,10
40.462852, 263.1354, [31.582554|29.202063|33.16853|26.404802|27.108953|30.028614|36.08063|28.478228|26.444685|35.251762], [448.63306|60.022484|428.85046|107.80578|183.49953|342.29733|331.53775|306.7739|104.75463|429.09073], 1,10,10,10
21.190552, 449.70953, [36.223446|34.846203|30.677616|31.929672|36.47162|32.957527|27.498913|31.225067|33.97113|28.439278], [317.8896|432.06686|241.67305|357.79898|65.79303|455.66736|273.77698|512.54254|345.57147|437.96902], 1,10,10,10
8.763193, 475.70798, [26.37486|26.476452|35.672695|33.57968|30.87676|35.0408|32.39925|26.500328|34.900444|29.697416], [392.3152|308.43042|189.57062|57.983906|302.88754|193.53271|317.71225|108.201225|450.9006|502.34665], 1,10,10,10
40.534367, 254.76639, [30.222786|31.17007|33.335186|28.526112|31.279245|30.935816|29.374647|26.998714|36.14025|26.855848], [490.55753|452.49515|445.4541|119.04065|436.07697|248.97118|439.71548|354.56866|254.40634|140.27824], 1,10,10,10
8.967898, 408.14008, [35.56206|29.931522|29.86332|33.625034|29.043482|26.276047|31.790058|30.152395|29.248682|30.895945], [91.58903|528.84595|329.28198|260.68396|478.29846|422.00003|487.7272|390.8852|426.67935|312.87213], 1,10,10,10
21.849197, 388.69473, [33.78305|30.47625|29.643644|33.319424|30.76619|35.30762|26.585888|29.991297|33.701553|31.542486], [346.71417|219.72234|41.75355|229.91765|358.90918|128.18182|391.6313|321.56302|174.77023|41.533222], 1,10,10,10
9.263748, 161.48479, [28.519114|31.102333|30.020994|27.816208|32.935036|26.371487|32.375954|32.710503|29.843246|30.386787], [199.18858|330.02936|198.83922|55.793144|263.30173|253.0811|142.15544|257.86838|348.34912|297.1992], 1,10,10,10
15.327768, 353.5867, [36.214046|36.167404|28.317999|29.668116|30.37498|33.24141|27.613802|29.723427|32.954037|27.174646], [474.60828|197.06635|78.33509|58.88041|319.16562|395.75842|65.62806|103.426865|98.721886|141.74043], 1,10,10,10
15.462251, 337.6895, [33.01185|27.73027|36.96751|26.319607|29.886868|27.979742|35.230835|32.82892|36.125107|26.805882], [114.10627|347.6483|497.8038|477.60583|255.26175|371.98947|340.5884|523.3932|205.32971|119.00031], 1,10,10,10
9.857029, 362.2194, [29.811115|28.337463|29.282381|26.580826|27.613504|31.149586|36.514854|31.747902|31.26232|33.989857], [61.50749|339.30356|346.11243|46.797203|503.04327|335.55756|515.10974|162.07405|207.52974|270.76514], 1,10,10,10
40.079174, 309.09024, [26.055174|35.57727|33.12829|34.232136|36.499718|28.548029|31.261528|29.830511|33.59491|30.788492], [102.86181|44.137196|253.73941|42.741936|456.54147|149.71474|448.97348|132.30644|76.88857|330.73563], 1,10,10,10
42.40536, 489.1794, [28.29016|35.05849|35.421967|31.970665|26.720232|34.552567|26.260187|29.915535|29.052069|32.18812], [207.54555|275.4426|156.7072|165.39763|405.76025|230.4686|325.41583|209.09279|92.823425|507.07925], 1,10,10,10
20.07037, 230.27188, [35.36489|29.14722|32.737373|31.45409|33.811256|34.73176|36.288467|32.18635|35.499313|30.186005], [456.41028|264.47403|34.436012|157.97708|31.687183|243.50473|251.87549|515.7937|150.7761|339.68552], 1,10,10,10
12.820104, 138.99084, [33.968544|31.189775|34.85702|28.61857|32.590496|36.920425|27.510265|26.535297|31.76038|29.29552], [489.20218|169.99391|204.7126|351.39517|117.65324|375.36627|47.979042|57.540966|419.70602|429.92233], 1,10,10,10
28.176853, 477.42847, [30.308973|27.718218|36.799374|30.41788|31.120594|29.935202|32.973682|36.37388|33.95533|35.084373], [381.7867|265.37173|198.9517|346.2381|141.54663|347.60477|294.32663|198.7153|114.210434|31.654493], 1,10,10,10
39.143433, 101.14262, [27.882467|32.260838|32.83352|27.398806|31.251076|34.77328|30.968948|33.5396|27.781248|27.907928], [473.12228|404.51907|241.79434|263.27298|107.62531|522.4013|503.55405|159.14351|351.11862|159.97745], 1,10,10,10
25.340487, 504.53067, [29.43522|29.924425|27.359318|34.67051|31.654745|35.338036|32.96247|30.8098|29.970402|31.009422], [167.64107|257.72733|155.05609|193.62689|53.859516|515.09973|212.65733|259.70734|437.73065|317.5378], 1,10,10,10
