Max_Length,Max_Weight,Input_Length,Input_Weight,Next_Fit,First_Fit,Best_Fit_W_L,Best_Fit_W_W
25.340155, 209.93625, [37.007267|37.379208|37.702866|38.40211|40.669975|42.68337|43.279556|44.683666|45.18142|45.841595], [9.06678|9.157906|9.237202|9.408517|9.964144|10.457425|10.603491|10.947498|11.0694475|11.231191], 5,5,5,9
36.731735, 404.91586, [37.291996|37.874687|38.1778|39.246723|39.817356|40.718487|41.322105|43.73963|43.886997|44.274715], [9.136539|9.279299|9.35356|9.615447|9.755252|9.976029|10.123916|10.716209|10.752315|10.847305], 4,4,4,9
27.664309, 526.24994, [36.71826|36.881836|41.222057|41.660133|41.934444|43.353|43.509705|43.714256|44.707096|46.632057], [8.995975|9.03605|10.099404|10.206733|10.273939|10.621485|10.659878|10.709992|10.9532385|11.424854], 5,5,5,10
17.745928, 71.36694, [36.35051|37.7623|38.381123|39.388824|42.096523|44.167522|44.565712|44.981426|45.69851|46.45145], [8.905875|9.251763|9.403375|9.650262|10.313648|10.821043|10.918599|11.02045|11.196135|11.380606], 10,10,10,10
43.988377, 354.2285, [37.08254|37.241432|37.80076|39.15917|39.217827|40.035362|40.719765|41.5849|44.08163|46.013786], [9.085222|9.124151|9.261186|9.593996|9.608368|9.808663|9.976342|10.1883|10.799999|11.273377], 3,3,3,9
13.39376, 40.729233, [37.176136|37.820675|38.4898|38.786816|39.17272|39.314175|41.937088|43.377106|45.11343|46.16461], [9.108153|9.266066|9.430001|9.502769|9.597317|9.631973|10.274587|10.627391|11.052791|11.310329], 6,10,10,10
27.56489, 366.55356, [37.144382|40.449883|40.679176|41.54281|42.19543|42.965008|42.97898|43.7558|45.048996|45.430317], [9.100373|9.910221|9.966398|10.177988|10.33788|10.526427|10.52985|10.720171|11.037004|11.130427], 5,5,5,10
28.982597, 421.1705, [38.636723|39.184677|40.974316|41.26376|41.596615|42.507435|42.79633|42.939312|44.231808|45.7576], [9.465997|9.600245|10.038708|10.109621|10.191171|10.414322|10.485101|10.520131|10.836793|11.210611], 5,5,5,9
26.87418, 138.14272, [36.75886|38.574066|38.941532|38.99381|40.15156|40.82737|41.844105|46.047073|46.139282|46.26082], [9.005921|9.450646|9.540675|9.553483|9.837132|10.002706|10.251805|11.281533|11.304124|11.3339], 5,5,5,9
29.57638, 367.01062, [36.36218|37.375404|38.044407|38.80116|41.930424|42.361446|42.581955|42.82616|43.08247|43.501842], [8.908733|9.156974|9.32088|9.506284|10.272954|10.378554|10.432579|10.49241|10.555205|10.657951], 5,5,5,9
37.401154, 324.69556, [38.35665|38.568615|38.705093|40.678265|41.231888|41.442486|41.84525|41.956673|43.448925|46.407955], [9.39738|9.44931|9.482748|9.966175|10.101812|10.153409|10.252086|10.279385|10.644987|11.369949], 4,4,4,9
